-0.14993498	0.14106543	-0.086827606	-0.036230054	0.13209578	0.2796522	0.3226524	0.11011594	0.05609636	0.19961497	-0.17270456	-0.06875434	0.27810812	-0.127813	0.15826102	-0.13831946	0.21926688	0.097065754	-0.2146243	0.0817536	0.026867922	-0.112986825	0.14476137	0.2859654	0.2623105	0.2861642	0.119518876	0.19139244	0.2914461	-0.08785011	-0.26342532	0.0762715
0.10211501	0.2762919	-0.23717943	0.22785704	-0.22879261	0.31610626	0.124546416	0.32983896	-0.011670849	0.3825287	0.2399917	-0.11471854	-0.10542515	-0.17641908	0.34726432	-0.4709317	0.08580956	0.3569365	-0.42659238	-0.21913528	-0.20569348	0.011536484	-0.027894419	0.4572247	0.2668024	0.4386691	0.08945369	0.36889583	0.12968007	0.18098827	-0.23431621	0.021403482
-0.16720925	0.24672572	0.23711082	-0.27672186	0.29977867	0.2838671	0.47323588	0.24638623	-0.15174043	-0.14464761	-0.25882652	0.2401875	0.30004188	0.21195553	0.11973504	-0.123565234	0.24569064	0.18385366	-0.18989113	0.2955842	0.26257366	-0.2587137	-0.021740448	-0.105804645	-0.14891005	0.039988257	-0.198247	-0.13677554	0.0885109	-0.31924096	-0.22885469	-0.2734997
0.013572126	-0.021814365	0.018143943	-0.1721988	0.18052411	0.17276402	0.42716035	-0.022912366	0.046593975	0.022171423	-0.25190845	-0.063435115	0.3364696	-0.052820824	0.038556874	-0.010877943	0.25652277	0.06620583	-0.12066784	0.13422951	0.035874277	-0.047307543	0.04108917	0.010031464	0.15565854	0.140134	0.16059598	-0.024231225	0.22505319	-0.12679446	-0.16501532	0.052378614
0.1516717	-0.16873208	-0.1508517	-0.11275778	0.12755625	0.033081923	0.41307852	-0.13306019	0.06606667	-0.018525256	-0.39288646	-0.17412129	0.44362754	-0.16140154	0.01685705	0.052631963	0.2939759	0.19836208	-0.1025119	0.11451991	-0.038526986	0.1310957	0.119645	-0.28521058	0.16111054	0.06424851	0.23839958	0.0035981592	0.29105145	-0.05410764	0.15643795	0.1528175
-0.38141146	0.43631718	0.52974445	-0.5152905	0.47799224	0.40828046	0.57309484	0.39149293	-0.42805514	-0.3174397	-0.23100354	0.5242372	0.33002806	0.44006374	-0.124121994	0.0017946868	0.110905975	0.29542887	-0.120410115	0.52280265	0.4869476	-0.5338296	-0.3613394	-0.49782425	-0.4123471	-0.29103327	-0.40019593	-0.4706161	-0.11926436	-0.48526853	-0.28879198	-0.45533678
-0.21115819	0.22162482	-0.12599546	0.073205605	-0.081553176	0.3305814	-0.014984456	0.18398379	0.097608514	0.22295764	0.21413665	0.08679477	-0.20138288	-0.10970373	0.30404562	-0.30858755	0.17588295	-0.13302664	-0.21999739	0.042418152	-0.028161565	-0.14565918	0.1681565	0.45920244	0.17086497	0.38795233	-0.09201095	0.26997644	0.14257483	-0.006440416	-0.4257816	-0.007245417
-0.22399113	0.14950605	0.06754495	-0.13101089	0.11517902	0.17236343	0.27623305	0.005230548	0.039084043	0.032103203	-0.1160239	0.010962865	0.21174397	-0.004747655	-0.020593148	-0.0027821332	0.2722493	-0.06908514	-0.12506376	0.15888907	0.03631055	-0.16602665	0.05714961	0.2579128	0.124971524	0.21060078	-0.0005533391	0.052409593	0.23801376	-0.12132841	-0.31617296	-0.04786889
-0.28056556	-0.04653969	0.4708443	-0.47439322	0.45145875	-0.006063523	0.5973201	-0.09610252	-0.115129694	-0.40874043	-0.46925366	-0.039476227	0.48301405	0.19894278	-0.54142016	0.3829641	0.29159698	-0.027963685	0.17076404	0.43326348	0.39453617	-0.2754303	-0.08664829	-0.542117	-0.30399382	-0.33161384	0.03149143	-0.4774986	0.1461511	-0.43801007	0.08958137	-0.13897382
-0.22716632	0.20606738	0.14468087	-0.18356518	0.14781871	0.2930957	0.29583186	0.08073438	-0.04650045	0.00181131	-0.1001208	0.06358271	0.17293264	0.045455184	-0.0021810995	-0.005917112	0.16154388	0.06990122	-0.12345187	0.26700422	0.16288295	-0.24936381	-0.102726005	0.109944195	-0.020446068	0.090879895	-0.08118561	-0.0010645634	0.11410034	-0.20434014	-0.32375702	-0.12861843
-0.47123975	0.24694048	0.11769931	-0.088015266	0.17362121	0.3068023	-0.08591415	0.09259719	0.18552056	-0.028355964	0.24128829	0.2280643	-0.2592816	0.08404151	0.2530033	-0.14683418	0.35999894	-0.39949015	-0.012439404	0.27949333	0.17039475	-0.23077953	0.22071616	0.51105905	-0.0009188942	0.113707446	-0.3211453	-0.06846712	0.27735656	-0.17538688	-0.4531059	-0.18852857
-0.076377586	-0.123719625	0.07712826	0.068247914	-0.043218534	-0.0033231634	0.29766807	-0.17806904	0.15167095	0.002510921	-0.30163985	-0.28241682	0.3481915	-0.30873737	-0.35229275	0.24873562	0.2724971	-0.09609268	0.075366236	-0.07131179	-0.21565132	0.019328097	0.063462995	0.22776559	0.3201106	0.1227808	0.2754525	-0.02909061	0.3116581	0.021347217	-0.23062305	0.19677421
0.1329132	-0.37645435	-0.1105747	-0.14368911	0.17197761	-0.19212516	0.48937425	-0.280546	0.3304783	-0.24153413	-0.47784293	-0.33039013	0.47876835	-0.2922377	-0.25192708	0.34210193	0.3712939	-0.10131105	0.15548435	0.107979886	-0.11352666	0.2347126	0.35226372	-0.42917112	0.18547624	-0.24776699	0.3225403	-0.23137374	0.42853877	0.058743026	0.3187116	0.38234317
0.04179388	0.11384332	-0.21895082	0.23343235	-0.18819052	0.35178602	0.10899912	0.16710642	0.11057472	0.40119597	0.22204486	-0.124255	-0.12774476	-0.1986007	0.4111309	-0.44888887	0.12889594	0.21656255	-0.3338655	-0.1188191	-0.1515458	0.009409255	0.059714064	0.46435776	0.28336412	0.34580368	0.1376923	0.32933488	0.13806416	0.22697276	-0.25679284	0.0871235
0.46906766	-0.15488757	-0.37343433	0.33261752	-0.30649352	0.14094125	0.22799414	0.064774916	0.15644996	0.38553178	-0.12032083	-0.32970148	0.25322285	-0.20836471	0.31233382	-0.43238476	-0.0027981517	0.45357245	-0.37719703	-0.37162387	-0.26772144	0.24646404	0.067655824	0.07596715	0.24260908	0.3972494	0.28311965	0.38810083	0.13853006	0.3224928	0.3408139	0.20441948
0.23895113	-0.048566192	-0.21727258	0.30007526	-0.34555572	0.17439896	0.1467218	0.106676154	0.07345214	0.40521628	0.01716316	-0.36185566	0.08145403	-0.24594033	0.093669616	-0.30032298	-0.067174114	0.31657636	-0.31893128	-0.3489555	-0.3486863	0.10593132	0.009049461	0.4218314	0.3474634	0.43020055	0.25954905	0.3939796	0.10648972	0.20802392	-0.03601662	0.19305922
0.3215847	-0.108989276	-0.29074898	0.28652087	-0.21603137	0.072838195	0.22658585	0.023375971	0.0684392	0.35306436	-0.10998266	-0.3814422	0.2536793	-0.24909382	0.121543586	-0.14110616	0.07154399	0.33393422	-0.32608297	-0.28061017	-0.25693476	0.22244944	0.062822886	0.15252993	0.32442924	0.3724736	0.276367	0.35319245	0.14567564	0.22674996	0.18719138	0.26400062
0.09486992	0.011463766	-0.21117416	0.14897096	-0.12210924	0.27385026	0.21482177	0.15380393	0.043552473	0.28607705	-0.0052884226	-0.096456416	0.080812626	-0.124401085	0.27983606	-0.33555928	0.08295794	0.23158363	-0.32266527	-0.07522343	-0.089263305	0.09702927	0.038150985	0.22773878	0.14793736	0.300404	0.118251316	0.2499321	0.14381304	0.10284538	-0.09534325	0.08605432
-0.30663726	0.48672032	0.53522325	-0.51568127	0.40411326	0.5143063	0.4392227	0.4843291	-0.53378785	-0.13499138	0.1631584	0.6194836	-0.2020031	0.5544107	0.40563297	-0.55130094	-0.03132673	0.3321856	-0.4238123	0.5671446	0.54392135	-0.51552093	-0.42643133	-0.45164487	-0.53860474	-0.22221038	-0.5024001	-0.33811575	-0.37195885	-0.52037674	-0.3192911	-0.56603795
0.056816693	-0.2965497	-0.19119686	0.1349038	0.052369	-0.055587847	0.36874947	-0.26463723	0.32443142	-0.08692371	-0.359009	-0.15241888	0.34677607	-0.21606836	0.15003943	0.043591868	0.45072362	-0.21406741	0.036908112	-0.089876264	-0.13077697	0.2628276	0.3754694	0.1086837	0.16287991	0.008475558	0.21137929	0.03977502	0.36036998	0.16121861	0.00065282953	0.2832667
-0.06146891	-0.1756941	-0.05316683	-0.12471604	0.118519455	0.058882743	0.2906037	-0.1584324	0.27086914	-0.1416164	-0.26666778	-0.036631037	0.28042847	-0.088444635	0.12153915	0.038967304	0.37963805	-0.16585888	0.018714786	0.110702544	-0.03357336	0.123177804	0.25230673	0.08199424	0.06843494	-0.017944269	0.026589263	-0.03083039	0.34537652	-0.047004186	-0.17904994	0.14463139
-0.24686854	0.23815964	0.4308374	-0.29321244	0.19201957	0.226595	0.17331032	0.24681953	-0.34285864	0.0030217995	-0.030024666	0.039799176	0.1482523	0.21801959	-0.2999221	0.0806268	-0.102952905	0.18632457	-0.18688044	0.21976748	0.27142742	-0.38629922	-0.33750606	0.05370173	-0.10073918	0.118476264	-0.1516119	-0.065049514	-0.0344569	-0.32463676	-0.30619597	-0.3026652
0.09508777	0.266761	-0.002511872	0.3151001	-0.3197518	0.33215666	-0.16558626	0.35379747	-0.28423536	0.35018376	0.29344103	-0.30391857	-0.20529075	-0.27630332	-0.26928246	-0.21513526	-0.32862887	0.4084514	-0.36112246	-0.3257002	-0.33434874	-0.14544621	-0.32569116	0.43522635	0.34588376	0.37799346	0.20798054	0.3616765	-0.21585691	0.2019716	-0.22483884	-0.11501662
-0.1726356	0.39065403	0.16322638	-0.08853145	0.06565374	0.35851818	0.109413974	0.38711774	-0.24985865	0.27441025	0.3267198	0.24171072	-0.20776263	0.2054158	0.2531797	-0.35395294	-0.04626818	0.18849006	-0.35321832	0.2024181	0.17654502	-0.3130073	-0.18014117	0.30175057	-0.02730612	0.26874802	-0.23190197	0.19845259	-0.14965431	-0.2166514	-0.36550406	-0.26905638
0.08012808	0.24850032	0.017517649	-0.14885266	0.11859056	0.2695032	0.3649083	0.28402105	-0.2442833	0.28527644	-0.0014517243	0.08124995	0.18064262	0.15677503	0.044849105	-0.24065627	-0.09057557	0.44098812	-0.29363906	0.10749573	0.16098523	-0.19139333	-0.19966169	-0.12952825	0.014601443	0.2352355	-0.002541123	0.20206589	-0.12412431	-0.119276255	-0.09541981	-0.116945796
-0.16595362	-0.16519485	0.15606578	-0.2227038	0.29954228	-0.0042559057	0.45302516	-0.18709959	0.0840189	-0.2158272	-0.33577892	-0.1442426	0.3901015	-0.1262091	-0.26681784	0.2319437	0.3036904	-0.03558656	0.064201646	0.18078229	0.09221671	-0.0011830408	0.08258282	-0.21288642	0.028816724	-0.15809894	0.10650862	-0.20062406	0.2943589	-0.2202259	-0.02372875	0.11753697
0.1298403	-0.1694799	-0.06872704	-0.0035910623	0.061739493	0.021623071	0.34463564	-0.11542812	0.18505126	-0.0038079908	-0.3598038	-0.18866189	0.35597152	-0.13606754	0.01272267	0.089159966	0.24471584	0.037279863	-0.07392084	-0.0109668095	-0.12940076	0.16859955	0.10994755	-0.08294658	0.15216382	0.03699804	0.14017598	0.038884416	0.2167464	0.07615971	0.11640885	0.21801956
0.087891355	0.56433475	0.21475215	0.5239597	-0.56767434	0.5167994	-0.49735683	0.4677424	-0.5492224	0.62028056	0.52643937	-0.50616586	-0.49453533	-0.3034164	-0.4065103	-0.31245846	-0.5958414	0.5061012	-0.54814935	-0.6004364	-0.52370054	-0.46186557	-0.4797382	0.5365146	0.5097715	0.5382679	0.41802943	0.5702857	-0.43990538	0.12244562	-0.41313988	-0.48502633
0.064694	0.15688841	-0.010643074	-0.13369444	0.13827124	0.23245668	0.35188463	0.24370696	-0.13469177	0.11443269	-0.013463778	0.14472209	0.1338567	0.12175867	0.31995952	-0.32333937	0.0706349	0.23046832	-0.31896114	0.117352486	0.1555769	-0.097273216	-0.019504339	-0.033575483	-0.08302993	0.17375076	-0.08019407	0.13455641	0.0461114	-0.16321315	-0.09477043	-0.09356608
